;age;job;marital;education;credit_in_default;housing_loan;personal_loan;last_contact_type;last_contact_month;last_contact_day;last_contact_duration;n_contacts_this_campaign;days_since_last_contact;n_contacts_prev_campaign;prev_campaign_outcome;registered
4741;46.0;management - Gondomar;single;university.degree;no;no;yes;cellular;nov;thu;378.0;8;999;0;nonexistent;no
4742;41.0;admin. - Câmara de Lobos;married;high.school;no;no;no;cellular;aug;mon;88.0;1;999;0;nonexistent;no
4743;32.0;blue-collar - Torres Vedras;married;basic.9y;no;yes;no;telephone;jun;mon;39.0;1;999;0;nonexistent;no
4744;38.0;admin. - Anadia;single;;no;yes;no;telephone;jun;wed;190.0;2;999;0;nonexistent;no
4745;43.0;services - Covilhã;married;high.school;no;no;yes;cellular;aug;tue;;2;3;2;success;no
4746;39.0;blue-collar - Esposende;married;basic.4y;no;no;no;cellular;may;mon;181.0;1;999;0;nonexistent;no
4747;28.0;blue-collar - Freamunde;married;basic.9y;unknown;yes;no;telephone;jul;tue;;4;999;0;nonexistent;no
4748;24.0;blue-collar - São Mamede de Infesta;married;basic.9y;no;no;no;cellular;apr;thu;178.0;1;999;0;nonexistent;no
4749;34.0;admin. - Leiria;single;high.school;no;yes;no;telephone;jun;thu;;2;999;0;nonexistent;no
4750;47.0;housemaid - Câmara de Lobos;married;basic.4y;unknown;no;no;cellular;jul;mon;;1;999;0;nonexistent;no
4751;;services - Valbom;;high.school;unknown;yes;no;cellular;aug;fri;154.0;1;999;0;nonexistent;no
4752;43.0;blue-collar - Ermesinde;married;basic.4y;no;yes;no;cellular;may;wed;255.0;2;999;1;failure;no
4753;28.0;management - Tomar;married;basic.6y;no;no;yes;cellular;jun;tue;111.0;1;999;0;nonexistent;no
4754;31.0;admin. - Angra do Heroísmo;divorced;university.degree;no;no;no;cellular;may;mon;;1;999;1;failure;no
4755;33.0;technician - São Salvador de Lordelo;married;university.degree;unknown;yes;no;telephone;jun;tue;;1;999;0;nonexistent;no
4756;56.0;retired - Santo Tirso;married;basic.6y;no;yes;no;telephone;apr;mon;;1;999;0;nonexistent;no
4757;34.0;admin. - Vila Nova de Famalicão;single;high.school;no;yes;no;cellular;may;fri;217.0;6;999;1;failure;no
4758;57.0;technician - Ribeira Grande;married;university.degree;unknown;yes;yes;cellular;aug;thu;30.0;9;999;0;nonexistent;no
4759;51.0;blue-collar - Águeda;married;basic.9y;unknown;no;no;telephone;may;fri;21.0;3;999;0;nonexistent;no
4760;;technician - Queluz;divorced;;no;no;no;cellular;jul;fri;;1;999;1;failure;no
4761;36.0;admin. - Faro;married;high.school;no;yes;yes;telephone;nov;tue;52.0;3;999;0;nonexistent;no
4762;31.0;;married;basic.6y;no;yes;no;cellular;jul;tue;420.0;3;999;0;nonexistent;no
4763;30.0;unemployed - Ermesinde;married;;no;yes;no;cellular;nov;thu;216.0;4;999;0;nonexistent;no
4764;47.0;;divorced;high.school;no;yes;no;cellular;jul;thu;43.0;3;999;0;nonexistent;no
4765;35.0;technician - Gouveia;married;university.degree;unknown;no;no;cellular;aug;thu;246.0;1;999;0;nonexistent;no
4766;47.0;services - Ílhavo;married;high.school;unknown;yes;no;telephone;may;mon;;1;999;0;nonexistent;no
4767;56.0;services - Freamunde;divorced;high.school;unknown;yes;no;cellular;may;mon;125.0;2;999;1;failure;no
4768;27.0;admin. - Valongo;married;;no;yes;no;cellular;jul;mon;;2;999;0;nonexistent;no
4769;35.0;admin. - Câmara de Lobos;married;university.degree;no;yes;no;cellular;may;fri;348.0;4;999;0;nonexistent;no
4770;51.0;admin. - Odivelas;married;high.school;no;no;no;cellular;nov;wed;286.0;2;999;0;nonexistent;no
4771;40.0;technician - Maia;married;professional.course;unknown;yes;no;telephone;may;tue;284.0;1;999;0;nonexistent;no
4772;43.0;management - Moura;married;university.degree;no;yes;no;cellular;may;wed;12.0;7;999;0;nonexistent;no
4773;26.0;admin. - Vila Nova de Santo André;married;;no;no;yes;cellular;nov;wed;112.0;1;999;1;failure;no
4774;33.0;housemaid - Barcelos;married;basic.4y;no;yes;no;cellular;apr;mon;8.0;3;999;0;nonexistent;no
4775;29.0;entrepreneur - Barcelos;married;professional.course;no;yes;no;telephone;jun;mon;;1;999;0;nonexistent;no
4776;34.0;blue-collar - Peniche;married;basic.9y;no;no;yes;cellular;jul;wed;45.0;1;999;0;nonexistent;no
4777;55.0;management - Oliveira do Bairro;married;professional.course;no;yes;no;cellular;nov;wed;223.0;2;999;0;nonexistent;no
4778;41.0;housemaid - Setúbal;single;university.degree;no;yes;no;cellular;aug;wed;116.0;1;999;0;nonexistent;no
4779;45.0;services - Lourosa;married;professional.course;no;yes;yes;cellular;aug;thu;;4;999;0;nonexistent;no
4780;33.0;;divorced;basic.9y;no;yes;no;telephone;may;thu;180.0;2;999;0;nonexistent;no
4781;30.0;services - Lagoa;married;unknown;no;yes;no;telephone;jun;wed;;10;999;0;nonexistent;no
4782;29.0;services - Tondela;single;high.school;no;yes;no;cellular;may;wed;240.0;3;999;1;failure;no
4783;30.0;;single;high.school;no;yes;no;cellular;jul;fri;80.0;2;999;0;nonexistent;no
4784;50.0;blue-collar - Moura;married;basic.6y;unknown;yes;yes;telephone;may;tue;;3;999;0;nonexistent;no
4785;45.0;admin. - Rio Tinto;divorced;basic.9y;unknown;yes;no;cellular;may;thu;355.0;1;999;0;nonexistent;no
4786;57.0;blue-collar - Lourosa;married;basic.4y;unknown;yes;no;cellular;jul;mon;769.0;3;999;0;nonexistent;no
4787;33.0;blue-collar - Torres Novas;married;basic.9y;no;yes;no;telephone;jun;wed;15.0;1;999;2;failure;no
4788;40.0;blue-collar - Vila Nova de Santo André;single;basic.4y;unknown;yes;no;telephone;jun;thu;78.0;1;999;0;nonexistent;no
4789;29.0;admin. - Trancoso;single;university.degree;no;no;no;cellular;aug;wed;;6;999;0;nonexistent;no
4790;44.0;blue-collar - Valpaços;divorced;unknown;no;no;yes;telephone;jun;mon;;3;999;0;nonexistent;no
4791;38.0;housemaid - Maia;divorced;university.degree;no;yes;no;cellular;may;wed;;1;999;0;nonexistent;no
4792;46.0;admin. - Odivelas;married;high.school;no;unknown;unknown;cellular;aug;thu;180.0;2;999;0;nonexistent;no
4793;28.0;self-employed - Barreiro;single;university.degree;no;no;no;cellular;mar;fri;114.0;1;999;0;nonexistent;no
4794;33.0;blue-collar - Oliveira do Bairro;married;basic.9y;unknown;yes;no;cellular;may;thu;580.0;3;999;0;nonexistent;no
4795;;admin. - Guarda;married;basic.9y;no;no;no;cellular;nov;thu;;1;999;0;nonexistent;no
4796;54.0;retired - Tondela;divorced;university.degree;no;yes;yes;cellular;may;fri;261.0;1;999;0;nonexistent;no
4797;36.0;admin. - Agualva-Cacém;divorced;university.degree;unknown;yes;yes;cellular;jul;wed;;1;999;0;nonexistent;no
4798;41.0;technician - Santa Comba Dão;married;university.degree;no;unknown;unknown;cellular;aug;mon;;1;999;0;nonexistent;no
4799;45.0;management - Santiago do Cacém;married;university.degree;no;yes;no;cellular;aug;fri;;4;999;0;nonexistent;no
4800;59.0;retired - Funchal;divorced;professional.course;no;no;no;cellular;may;wed;69.0;1;999;0;nonexistent;no
4801;29.0;unemployed - Espinho;single;high.school;no;yes;no;cellular;oct;fri;168.0;2;999;0;nonexistent;no
4802;53.0;;;university.degree;no;no;no;cellular;aug;mon;313.0;4;999;0;nonexistent;no
4803;41.0;technician - Oliveira de Azeméis;single;university.degree;no;no;no;cellular;jul;thu;196.0;3;999;0;nonexistent;no
4804;57.0;admin. - Oliveira de Azeméis;divorced;university.degree;no;no;no;telephone;nov;tue;119.0;1;999;0;nonexistent;no
4805;41.0;management - Vila Nova de Famalicão;divorced;;unknown;yes;yes;telephone;may;thu;341.0;2;999;0;nonexistent;no
4806;57.0;retired - Covilhã;single;professional.course;no;yes;no;telephone;may;mon;188.0;1;999;0;nonexistent;no
4807;36.0;blue-collar - Rio Tinto;divorced;basic.9y;no;no;no;cellular;may;wed;129.0;1;999;0;nonexistent;no
4808;37.0;admin. - Vila Real de Santo António;married;university.degree;no;yes;no;telephone;jun;mon;;2;999;0;nonexistent;no
4809;51.0;technician - Oliveira do Bairro;married;university.degree;no;yes;no;cellular;mar;thu;;2;999;0;nonexistent;no
4810;49.0;blue-collar - Tondela;married;high.school;no;no;no;cellular;aug;tue;193.0;2;999;0;nonexistent;no
4811;43.0;services - Seixal;married;high.school;no;yes;yes;telephone;jul;mon;118.0;8;999;0;nonexistent;no
4812;32.0;technician - Mealhada;married;professional.course;no;no;no;cellular;nov;thu;147.0;2;999;0;nonexistent;no
4813;40.0;admin. - Freamunde;married;basic.9y;no;no;no;telephone;jun;thu;185.0;1;999;0;nonexistent;no
4814;51.0;technician - Maia;married;professional.course;no;no;no;cellular;nov;wed;272.0;1;999;0;nonexistent;no
4815;50.0;unemployed - Ovar;married;basic.9y;no;yes;no;telephone;may;fri;1713.0;1;999;0;nonexistent;no
4816;29.0;admin. - Fátima;single;unknown;no;yes;no;cellular;jul;mon;179.0;4;999;0;nonexistent;no
4817;46.0;admin. - Câmara de Lobos;single;high.school;no;unknown;unknown;cellular;jul;thu;37.0;3;999;0;nonexistent;no
4818;26.0;technician - Tondela;single;university.degree;no;no;no;cellular;jul;fri;;2;6;1;success;no
4819;39.0;admin. - Lisbon;married;high.school;unknown;no;no;cellular;jul;thu;210.0;2;999;0;nonexistent;no
4820;34.0;admin. - Guimarães;single;high.school;no;yes;no;telephone;may;wed;199.0;1;999;0;nonexistent;no
4821;31.0;admin. - Santo Tirso;married;high.school;no;yes;yes;telephone;may;mon;286.0;2;999;0;nonexistent;no
4822;;technician - Mêda;married;university.degree;no;no;no;telephone;may;wed;364.0;1;999;0;nonexistent;no
4823;51.0;blue-collar - Vila Franca de Xira;married;basic.9y;unknown;yes;no;cellular;nov;fri;312.0;1;999;0;nonexistent;no
4824;34.0;blue-collar - Torres Vedras;married;basic.6y;no;no;no;cellular;may;wed;127.0;1;999;0;nonexistent;no
4825;31.0;admin. - Beja;single;university.degree;no;yes;no;telephone;may;wed;325.0;2;999;0;nonexistent;no
4826;59.0;technician - Covilhã;married;unknown;no;no;no;telephone;may;fri;464.0;2;999;0;nonexistent;no
4827;39.0;services - Serpa;;high.school;unknown;no;no;telephone;may;thu;206.0;1;999;0;nonexistent;no
4828;31.0;services - Tondela;single;high.school;no;no;yes;telephone;jul;mon;1425.0;2;999;0;nonexistent;no
4829;58.0;retired - Agualva-Cacém;divorced;professional.course;no;no;no;cellular;jul;wed;;2;999;0;nonexistent;no
4830;42.0;management - Almada;divorced;university.degree;no;no;no;cellular;may;mon;;5;999;0;nonexistent;no
4831;;management - Albufeira;married;;no;yes;no;cellular;aug;thu;;1;999;0;nonexistent;no
4832;36.0;services - Marco de Canaveses;married;high.school;no;yes;yes;telephone;jun;thu;77.0;6;999;0;nonexistent;no
4833;51.0;management - Barcelos;married;university.degree;no;yes;no;telephone;may;tue;170.0;3;999;0;nonexistent;no
4834;53.0;admin. - Câmara de Lobos;married;university.degree;no;yes;no;cellular;jul;mon;;3;999;0;nonexistent;no
4835;24.0;;;high.school;no;no;no;telephone;jul;wed;41.0;6;999;0;nonexistent;no
4836;29.0;blue-collar - Tondela;married;basic.9y;no;no;no;cellular;may;thu;91.0;1;999;0;nonexistent;no
4837;41.0;admin. - São Mamede de Infesta;married;university.degree;no;no;no;cellular;aug;thu;;13;999;0;nonexistent;no
4838;32.0;technician - Gandra;married;professional.course;no;no;no;cellular;aug;wed;;4;999;0;nonexistent;no
4839;31.0;;divorced;basic.9y;no;yes;no;cellular;jul;thu;315.0;1;999;0;nonexistent;no
4840;32.0;technician - Vila Real;single;university.degree;no;yes;yes;cellular;aug;thu;;3;999;0;nonexistent;no
4841;30.0;technician - Lixa;single;professional.course;no;yes;no;cellular;aug;thu;;1;999;0;nonexistent;no
4842;40.0;technician - Covilhã;married;professional.course;no;yes;no;cellular;aug;mon;505.0;3;999;0;nonexistent;no
4843;28.0;technician - Fafe;;university.degree;no;no;no;cellular;jul;wed;154.0;1;999;0;nonexistent;no
4844;40.0;technician - Aveiro;divorced;professional.course;no;no;yes;cellular;aug;thu;49.0;22;999;0;nonexistent;no
4845;48.0;blue-collar - Rebordosa;married;basic.4y;no;yes;no;telephone;may;wed;504.0;1;999;0;nonexistent;no
4846;39.0;services - Rio Tinto;married;basic.6y;unknown;yes;no;telephone;jul;wed;;2;999;0;nonexistent;no
4847;48.0;blue-collar - Rio Tinto;married;basic.6y;unknown;no;no;telephone;may;mon;174.0;3;999;0;nonexistent;no
4848;45.0;admin. - Agualva-Cacém;married;university.degree;no;no;no;cellular;sep;mon;394.0;1;999;0;nonexistent;no
4849;37.0;blue-collar - Serpa;;professional.course;no;yes;no;telephone;may;thu;112.0;3;999;0;nonexistent;no
4850;41.0;blue-collar - Tondela;married;basic.4y;no;yes;no;telephone;jul;wed;52.0;1;999;0;nonexistent;no
4851;;admin. - Vila Real;married;high.school;no;yes;no;cellular;nov;fri;50.0;2;999;0;nonexistent;no
4852;32.0;services - Mealhada;married;basic.9y;no;no;no;cellular;jul;tue;;1;999;0;nonexistent;no
4853;43.0;blue-collar - Vila Nova de Gaia;single;basic.9y;no;yes;no;cellular;may;thu;327.0;4;999;0;nonexistent;no
4854;56.0;services - Ermesinde;married;basic.9y;unknown;no;no;telephone;may;wed;300.0;3;999;0;nonexistent;no
4855;43.0;blue-collar - Porto;married;basic.6y;no;no;no;cellular;may;mon;99.0;2;999;1;failure;no
4856;34.0;services - Câmara de Lobos;married;high.school;no;no;yes;telephone;may;fri;659.0;1;999;0;nonexistent;no
4857;29.0;admin. - Barcelos;married;university.degree;no;no;no;cellular;dec;mon;77.0;3;999;1;failure;no
4858;31.0;technician - Águeda;single;university.degree;no;no;no;cellular;aug;wed;559.0;3;999;0;nonexistent;no
4859;60.0;retired - Silves;married;university.degree;unknown;yes;no;cellular;aug;mon;;2;999;0;nonexistent;no
4860;55.0;blue-collar - Rio Tinto;divorced;basic.4y;unknown;yes;yes;cellular;may;mon;163.0;1;999;1;failure;no
4861;68.0;management - Funchal;married;basic.9y;no;yes;no;cellular;dec;thu;97.0;1;999;2;failure;no
4862;;blue-collar - Tondela;married;basic.4y;no;no;no;cellular;nov;thu;136.0;1;999;0;nonexistent;no
4863;41.0;blue-collar - Almeirim;married;basic.6y;no;yes;no;telephone;may;wed;115.0;1;999;0;nonexistent;no
4864;45.0;blue-collar - Rebordosa;married;basic.4y;unknown;no;no;telephone;may;thu;179.0;2;999;0;nonexistent;no
4865;40.0;entrepreneur - Vendas Novas;married;basic.9y;no;no;no;telephone;nov;tue;40.0;1;999;0;nonexistent;no
4866;32.0;;single;university.degree;no;unknown;unknown;cellular;aug;tue;40.0;1;999;0;nonexistent;no
4867;50.0;blue-collar - Beja;single;basic.4y;unknown;yes;no;telephone;jul;thu;381.0;7;999;0;nonexistent;no
4868;27.0;unemployed - Ponta Delgada;single;university.degree;no;yes;no;telephone;jul;mon;158.0;7;999;0;nonexistent;no
4869;27.0;blue-collar - Torres Novas;married;basic.9y;no;no;yes;telephone;may;wed;217.0;1;999;0;nonexistent;no
4870;;blue-collar - Portimão;married;professional.course;no;yes;no;telephone;nov;tue;;2;999;0;nonexistent;no
4871;;management - Vila Nova de Foz Côa;divorced;university.degree;no;no;no;telephone;jun;mon;;4;999;0;nonexistent;no
4872;31.0;technician - Lagoa;married;university.degree;no;yes;yes;cellular;aug;thu;265.0;3;999;0;nonexistent;no
4873;39.0;admin. - Odivelas;single;basic.9y;unknown;no;yes;cellular;jul;wed;94.0;4;999;0;nonexistent;no
4874;;retired - Funchal;married;unknown;unknown;no;no;cellular;aug;fri;;6;999;0;nonexistent;no
4875;30.0;services - Almada;married;high.school;no;no;no;cellular;may;fri;61.0;3;999;0;nonexistent;no
4876;33.0;technician - Gondomar;single;university.degree;no;no;no;cellular;aug;mon;198.0;4;999;0;nonexistent;no
4877;43.0;unemployed - Marinha Grande;married;basic.4y;no;no;no;telephone;may;wed;275.0;4;999;0;nonexistent;no
4878;47.0;services - Tondela;married;high.school;no;no;no;cellular;aug;fri;130.0;1;999;0;nonexistent;no
4879;35.0;blue-collar - Serpa;single;basic.9y;no;yes;no;cellular;jul;tue;120.0;6;999;0;nonexistent;no
4880;;blue-collar - Covilhã;married;basic.4y;unknown;yes;no;cellular;jul;tue;71.0;2;999;0;nonexistent;no
4881;37.0;management - Gondomar;single;university.degree;no;yes;no;cellular;may;tue;;1;999;0;nonexistent;no
4882;30.0;management - Pinhel;married;university.degree;no;no;no;cellular;aug;fri;122.0;1;999;0;nonexistent;no
4883;;technician - Pombal;married;professional.course;unknown;no;no;telephone;may;wed;295.0;1;999;0;nonexistent;no
4884;59.0;;divorced;professional.course;no;no;no;telephone;may;mon;113.0;1;999;0;nonexistent;no
4885;30.0;management - Faro;married;university.degree;no;unknown;unknown;cellular;jul;wed;173.0;2;999;0;nonexistent;no
4886;48.0;services - Valongo;married;high.school;unknown;yes;no;telephone;may;wed;;1;999;0;nonexistent;no
4887;47.0;technician - Oliveira do Hospital;married;professional.course;no;unknown;unknown;telephone;may;mon;89.0;1;999;0;nonexistent;no
4888;34.0;technician - Trofa;single;basic.9y;no;no;no;cellular;aug;mon;200.0;2;999;0;nonexistent;no
4889;56.0;services - Guimarães;married;basic.9y;unknown;no;no;telephone;may;mon;379.0;1;999;0;nonexistent;no
4890;56.0;blue-collar - Fátima;married;basic.9y;no;no;no;cellular;jul;wed;;5;999;0;nonexistent;no
4891;32.0;technician - Silves;married;;no;yes;yes;cellular;may;fri;10.0;7;999;0;nonexistent;no
4892;49.0;blue-collar - Torres Vedras;married;basic.9y;no;no;no;telephone;jul;thu;75.0;1;999;0;nonexistent;no
4893;31.0;housemaid - Portimão;married;university.degree;unknown;no;no;cellular;nov;tue;110.0;1;999;0;nonexistent;no
4894;56.0;services - Esmoriz;divorced;high.school;unknown;no;no;telephone;may;fri;185.0;2;999;0;nonexistent;no
4895;55.0;technician - Espinho;divorced;university.degree;unknown;no;no;telephone;may;thu;216.0;7;999;0;nonexistent;no
4896;48.0;;married;basic.6y;unknown;yes;no;cellular;aug;fri;131.0;1;999;0;nonexistent;no
4897;43.0;unknown - Ponta Delgada;married;high.school;unknown;yes;yes;telephone;may;thu;;2;999;0;nonexistent;no
4898;25.0;student - Moura;single;university.degree;no;yes;yes;telephone;sep;mon;131.0;1;999;0;nonexistent;no
4899;32.0;technician - Portimão;married;high.school;no;no;no;cellular;jul;thu;182.0;1;999;0;nonexistent;no
4900;32.0;self-employed - Vila Franca de Xira;married;university.degree;no;yes;yes;cellular;oct;thu;679.0;1;999;0;nonexistent;no
4901;53.0;technician - Elvas;married;university.degree;no;yes;no;telephone;jun;fri;73.0;3;999;0;nonexistent;no
4902;55.0;admin. - Esmoriz;married;basic.9y;unknown;no;yes;telephone;may;thu;103.0;2;999;0;nonexistent;no
4903;;admin. - Póvoa de Santa Iria;single;;no;yes;no;cellular;aug;thu;276.0;3;999;0;nonexistent;no
4904;54.0;admin. - Caldas da Rainha;married;high.school;no;yes;no;cellular;aug;fri;92.0;1;999;0;nonexistent;no
4905;60.0;retired - Oliveira de Azeméis;married;professional.course;no;no;no;cellular;aug;wed;199.0;2;999;0;nonexistent;no
4906;29.0;admin. - Vila Nova de Foz Côa;single;university.degree;no;yes;no;telephone;jun;mon;;2;999;0;nonexistent;no
4907;46.0;blue-collar - Porto;married;professional.course;no;no;no;cellular;sep;mon;;2;999;0;nonexistent;no
4908;;technician - Rebordosa;married;professional.course;unknown;no;no;cellular;may;thu;681.0;5;999;0;nonexistent;no
4909;50.0;blue-collar - Beja;single;;unknown;no;no;telephone;jun;mon;264.0;4;999;0;nonexistent;no
4910;49.0;admin. - Covilhã;divorced;basic.9y;no;yes;no;telephone;may;thu;312.0;3;999;0;nonexistent;no
4911;31.0;technician - Leiria;married;professional.course;no;yes;no;cellular;jul;wed;225.0;2;999;0;nonexistent;no
4912;34.0;admin. - Tondela;married;university.degree;no;yes;no;cellular;dec;tue;195.0;2;999;0;nonexistent;no
4913;42.0;self-employed - Freamunde;married;high.school;unknown;yes;no;cellular;nov;thu;;3;999;0;nonexistent;no
4914;35.0;unemployed - Loures;married;;no;no;no;telephone;jun;fri;360.0;2;999;0;nonexistent;no
4915;35.0;admin. - Porto;married;;no;no;no;telephone;may;tue;144.0;1;999;0;nonexistent;no
4916;27.0;blue-collar - Águeda;single;basic.9y;no;yes;no;cellular;may;tue;352.0;1;999;0;nonexistent;no
4917;58.0;admin. - Portalegre;married;basic.4y;no;no;no;cellular;nov;fri;505.0;7;999;0;nonexistent;no
4918;34.0;admin. - Maia;single;high.school;no;yes;no;telephone;may;wed;78.0;4;999;0;nonexistent;no
4919;38.0;technician - Queluz;;professional.course;unknown;yes;no;telephone;may;tue;231.0;1;999;0;nonexistent;no
4920;46.0;technician - Agualva-Cacém;married;;unknown;no;no;cellular;aug;thu;;3;999;0;nonexistent;no
4921;26.0;blue-collar - Santo Tirso;married;basic.9y;unknown;yes;no;cellular;may;fri;11.0;8;999;0;nonexistent;no
